,Unnamed: 0,OperatorName,City,Plz,Coord,Lat,Lon
2383,2383,Matterhorn Terminal Täsch,Täsch,,46.06808589439886 7.775168171163931,46.06808589439886,7.775168171163931
2384,2384,Matterhorn Terminal Täsch,Täsch,,46.06808589439886 7.775168171163931,46.06808589439886,7.775168171163931
2385,2385,Matterhorn Terminal Täsch,Täsch,,46.06808589439886 7.775168171163931,46.06808589439886,7.775168171163931
2386,2386,Matterhorn Terminal Täsch,Täsch,,46.06808589439886 7.775168171163931,46.06808589439886,7.775168171163931
2387,2387,Matterhorn Terminal Täsch,Täsch,,46.06808589439886 7.775168171163931,46.06808589439886,7.775168171163931
2388,2388,Matterhorn Terminal Täsch,Täsch,,46.06808589439886 7.775168171163931,46.06808589439886,7.775168171163931
2389,2389,Matterhorn Terminal Täsch,Täsch,,46.06808589439886 7.775168171163931,46.06808589439886,7.775168171163931
2390,2390,Matterhorn Terminal Täsch,Täsch,,46.06808589439886 7.775168171163931,46.06808589439886,7.775168171163931
2391,2391,Matterhorn Terminal Täsch,Täsch,,46.06808589439886 7.775168171163931,46.06808589439886,7.775168171163931
2392,2392,Matterhorn Terminal Täsch,Täsch,,46.06808589439886 7.775168171163931,46.06808589439886,7.775168171163931
2393,2393,Matterhorn Terminal Täsch,Täsch,,46.06808589439886 7.775168171163931,46.06808589439886,7.775168171163931
2394,2394,Matterhorn Terminal Täsch,Täsch,,46.06808589439886 7.775168171163931,46.06808589439886,7.775168171163931
2395,2395,Matterhorn Terminal Täsch,Täsch,,46.06808589439886 7.775168171163931,46.06808589439886,7.775168171163931
2396,2396,Matterhorn Terminal Täsch,Täsch,,46.06808589439886 7.775168171163931,46.06808589439886,7.775168171163931
2397,2397,Matterhorn Terminal Täsch,Täsch,,46.06808589439886 7.775168171163931,46.06808589439886,7.775168171163931
2398,2398,Matterhorn Terminal Täsch,Täsch,,46.06808589439886 7.775168171163931,46.06808589439886,7.775168171163931
2399,2399,Matterhorn Terminal Täsch,Täsch,,46.06808589439886 7.775168171163931,46.06808589439886,7.775168171163931
2400,2400,Matterhorn Terminal Täsch,Täsch,,46.06808589439886 7.775168171163931,46.06808589439886,7.775168171163931
2401,2401,Move,Epagny,1663,46.594795 7.093147,46.594795,7.093147
2402,2402,Move,Courgevaux,1796,46.907862 7.111219,46.907862,7.111219
2403,2403,Move,Courgevaux,1796,46.907862 7.111219,46.907862,7.111219
2404,2404,Move,Corcelles près Payerne,1562,46.832522 6.963388,46.832522,6.963388
2405,2405,Move,Corcelles près Payerne,1562,46.832522 6.963388,46.832522,6.963388
2406,2406,Move,Marly,1723,46.777903 7.150603,46.777903,7.150603
2407,2407,Move,Marly,1723,46.777903 7.150603,46.777903,7.150603
2408,2408,Move,Schwyz,6438,47.010489 8.641495,47.010489,8.641495
2409,2409,Move,Riaz,1632,46.645231 7.065152,46.645231,7.065152
2410,2410,Move,Riaz,1632,46.645231 7.065152,46.645231,7.065152
2411,2411,Move,Le Grand-Saconnex,1218,46.235213 6.118014,46.235213,6.118014
2412,2412,Move,Le Grand-Saconnex,1218,46.235213 6.118014,46.235213,6.118014
2413,2413,Move,Le Grand-Saconnex,1218,46.235213 6.118014,46.235213,6.118014
2414,2414,Move,Le Grand-Saconnex,1218,46.235213 6.118014,46.235213,6.118014
2415,2415,Move,Nods,2518,47.12703 7.046083,47.12703,7.046083
2416,2416,Move,Corcelles-Cormondrèche,2035,46.983778 6.875136,46.983778,6.875136
2417,2417,Move,Corcelles-Cormondrèche,2035,46.983778 6.875136,46.983778,6.875136
2418,2418,Move,Inwil,6034,47.119512 8.374233,47.119512,8.374233
2419,2419,Move,Inwil,6034,47.119512 8.374233,47.119512,8.374233
2420,2420,Move,Inwil,6034,47.119512 8.374233,47.119512,8.374233
2421,2421,Move,Collombey-Muraz,1868,46.26639 6.946904,46.26639,6.946904
2422,2422,Move,Schenkon,6214,47.177573 8.123571,47.177573,8.123571
2423,2423,Move,Sion,1950,46.213233 7.317259,46.213233,7.317259
2424,2424,Move,Sion,1950,46.213233 7.317259,46.213233,7.317259
2425,2425,Move,Sion,1950,46.213233 7.317259,46.213233,7.317259
2426,2426,Move,Sion,1950,46.213233 7.317259,46.213233,7.317259
2427,2427,Move,Bolligen,3065,46.970633 7.495847,46.970633,7.495847
2428,2428,Move,Scuol,7550,46.788441 10.269657,46.788441,10.269657
2429,2429,Move,Sion,1950,46.213233 7.31725,46.213233,7.31725
2430,2430,Move,Sion,1950,46.213233 7.31725,46.213233,7.31725
2431,2431,Move,Sion,1950,46.213233 7.31725,46.213233,7.31725
2432,2432,Move,Muri bei Bern,3073,46.927233 7.503237,46.927233,7.503237
2433,2433,Move,Payerne,1530,46.81931 6.93896,46.81931,6.93896
2434,2434,Move,Cornaux,2087,47.03932 7.022915,47.03932,7.022915
2435,2435,Move,Aire-la-Ville,1288,46.194021 6.031457,46.194021,6.031457
2436,2436,Move,Amriswil,8580,47.54433 9.27397,47.54433,9.27397
2437,2437,Move,Avully,1237,46.167612 5.991642,46.167612,5.991642
2438,2438,Move,Avully,1237,46.167612 5.991642,46.167612,5.991642
2439,2439,Move,Brüttisellen,8306,47.417297 8.631028,47.417297,8.631028
2440,2440,Move,Brüttisellen,8306,47.417297 8.631028,47.417297,8.631028
2441,2441,Move,Brüttisellen,8306,47.417297 8.631028,47.417297,8.631028
2442,2442,Move,Meyrin,1215,46.22828 6.10398,46.22828,6.10398
2443,2443,Move,Bern,3014,46.963821 7.466938,46.963821,7.466938
2444,2444,Move,Bern,3014,46.963821 7.466938,46.963821,7.466938
2445,2445,Move,Bern,3014,46.963821 7.466938,46.963821,7.466938
2446,2446,Move,Bern,3014,46.963821 7.466938,46.963821,7.466938
2447,2447,Move,Martigny-Croix,1921,46.087036 7.054477,46.087036,7.054477
2448,2448,Move,Vernier,1219,46.219058 6.111061,46.219058,6.111061
2449,2449,Move,Sedrun,7188,46.679037 8.772759,46.679037,8.772759
2450,2450,Move,Sedrun,7188,46.679037 8.772759,46.679037,8.772759
2451,2451,Move,Lüterkofen,4571,47.161669 7.508292,47.161669,7.508292
2452,2452,Move,Gams,9473,47.205404 9.442111,47.205404,9.442111
2453,2453,Move,Gams,9473,47.205404 9.442111,47.205404,9.442111
2454,2454,Move,Bönigen,3803,46.68863 7.896974,46.68863,7.896974
2455,2455,Move,Ecublens,1024,46.537698 6.553296,46.537698,6.553296
2456,2456,Move,Ecublens,1024,46.537698 6.553296,46.537698,6.553296
2457,2457,Move,Ecublens,1024,46.537698 6.553296,46.537698,6.553296
2458,2458,Move,Willisau,6130,47.116097 7.988505,47.116097,7.988505
2459,2459,Move,Bernex,1233,46.17871 6.083126,46.17871,6.083126
2460,2460,Move,Bernex,1233,46.17871 6.083126,46.17871,6.083126
2461,2461,Move,Bernex,1233,46.17871 6.083126,46.17871,6.083126
2462,2462,Move,Münchenbuchsee,3053,47.028713 7.462119,47.028713,7.462119
2463,2463,Move,Münchenbuchsee,3053,47.028713 7.462119,47.028713,7.462119
2464,2464,Move,Münchenbuchsee,3053,47.028713 7.462119,47.028713,7.462119
2465,2465,Move,Münchenbuchsee,3053,47.028713 7.462119,47.028713,7.462119
2466,2466,Move,Münchenbuchsee,3053,47.028713 7.462119,47.028713,7.462119
2467,2467,Move,Münchenbuchsee,3053,47.028713 7.462119,47.028713,7.462119
2468,2468,Move,Thalwil,8800,47.284755 8.564212,47.284755,8.564212
2469,2469,Move,Thalwil,8800,47.284755 8.564212,47.284755,8.564212
2470,2470,Move,Thalwil,8800,47.284755 8.564212,47.284755,8.564212
2471,2471,Move,Aetingen,4587,47.130912 7.504952,47.130912,7.504952
2472,2472,Move,Aetingen,4587,47.130912 7.504952,47.130912,7.504952
2473,2473,Move,Gebenstorf,5412,47.489416 8.245731,47.489416,8.245731
2474,2474,Move,Gebenstorf,5412,47.489416 8.245731,47.489416,8.245731
2475,2475,Move,Gebenstorf,5412,47.489416 8.245731,47.489416,8.245731
2476,2476,Move,Schönenwerd,5012,47.371296 7.998906,47.371296,7.998906
2477,2477,Move,Le Lignon,1219,46.172573 6.12367,46.172573,6.12367
2478,2478,Move,Lancy,1213,46.19092 6.117045,46.19092,6.117045
2479,2479,Move,Lancy,1213,46.19092 6.117045,46.19092,6.117045
2480,2480,Move,Lancy,1213,46.19092 6.117045,46.19092,6.117045
2481,2481,Move,Lancy,1213,46.19092 6.117045,46.19092,6.117045
2482,2482,Move,Oensingen,4702,47.283785 7.716905,47.283785,7.716905
2483,2483,Move,Oensingen,4702,47.283785 7.716905,47.283785,7.716905
2484,2484,Move,Oensingen,4702,47.283785 7.716905,47.283785,7.716905
2485,2485,Move,Lyss,3250,47.081947 7.296926,47.081947,7.296926
2486,2486,Move,Lancy,1213,46.178288 6.123697,46.178288,6.123697
2487,2487,Move,Lancy,1213,46.178288 6.123697,46.178288,6.123697
2488,2488,Move,Lancy,1213,46.178288 6.123697,46.178288,6.123697
2489,2489,Move,Lancy,1213,46.178288 6.123697,46.178288,6.123697
2490,2490,Move,Lausanne,1010,46.540969 6.658346,46.540969,6.658346
2491,2491,Move,Lausanne,1010,46.540969 6.658346,46.540969,6.658346
2492,2492,Move,Lausanne,1010,46.540969 6.658346,46.540969,6.658346
2493,2493,Move,Versoix,1290,46.280143 6.160972,46.280143,6.160972
2494,2494,Move,Versoix,1290,46.280143 6.160972,46.280143,6.160972
2495,2495,Move,Versoix,1290,46.280143 6.160972,46.280143,6.160972
2496,2496,Move,Versoix,1290,46.280143 6.160972,46.280143,6.160972
2497,2497,Move,Root,6039,47.10421 8.374174,47.10421,8.374174
2498,2498,Move,Sâles,1625,46.621925 6.961746,46.621925,6.961746
2499,2499,Move,Versoix,1290,46.2849 6.16616,46.2849,6.16616
2500,2500,Move,Versoix,1290,46.2849 6.16616,46.2849,6.16616
2501,2501,Move,Egerkingen,4622,47.321851 7.796933,47.321851,7.796933
2502,2502,Move,Egerkingen,4622,47.321851 7.796933,47.321851,7.796933
2503,2503,Move,Egerkingen,4622,47.321851 7.796933,47.321851,7.796933
2504,2504,Move,Egerkingen,4622,47.321851 7.796933,47.321851,7.796933
2505,2505,Move,Egerkingen,4622,47.321851 7.796933,47.321851,7.796933
2506,2506,Move,Egerkingen,4622,47.321851 7.796933,47.321851,7.796933
2507,2507,Move,Egerkingen,4622,47.321851 7.796933,47.321851,7.796933
2508,2508,Move,Egerkingen,4622,47.321851 7.796933,47.321851,7.796933
2509,2509,Move,Ecuvillens,1730,46.7574 7.0865,46.7574,7.0865
2510,2510,Move,Ecuvillens,1730,46.7574 7.0865,46.7574,7.0865
2511,2511,Move,Versoix,1290,46.295433 6.156189,46.295433,6.156189
2512,2512,Move,Versoix,1290,46.295433 6.156189,46.295433,6.156189
2513,2513,Move,Versoix,1290,46.295433 6.156189,46.295433,6.156189
2514,2514,Move,Versoix,1290,46.295433 6.156189,46.295433,6.156189
2515,2515,Move,Bellevue GE,1293,46.254375 6.154157,46.254375,6.154157
2516,2516,Move,Bellevue GE,1293,46.254375 6.154157,46.254375,6.154157
2517,2517,Move,Bellevue GE,1293,46.254375 6.154157,46.254375,6.154157
2518,2518,Move,Starrkirch-Wil,4656,47.348632 7.926806,47.348632,7.926806
2519,2519,Move,Starrkirch-Wil,4656,47.348632 7.926806,47.348632,7.926806
2520,2520,Move,Bern,3012,46.949661 7.43813,46.949661,7.43813
2521,2521,Move,Bern,3012,46.949661 7.43813,46.949661,7.43813
2522,2522,Move,Bern,3012,46.949661 7.43813,46.949661,7.43813
2523,2523,Move,Bern,3012,46.949661 7.43813,46.949661,7.43813
2524,2524,Move,Bern,3006,46.955029 7.475692,46.955029,7.475692
2525,2525,Move,Gempen,4145,47.476177 7.664139,47.476177,7.664139
2526,2526,Move,Gempen,4145,47.476177 7.664139,47.476177,7.664139
2527,2527,Move,Bavois,1372,46.674777 6.569337,46.674777,6.569337
2528,2528,Move,Bavois,1372,46.674777 6.569337,46.674777,6.569337
2529,2529,Move,Bavois,1372,46.674777 6.569337,46.674777,6.569337
2530,2530,Move,Bavois,1372,46.674777 6.569337,46.674777,6.569337
2531,2531,Move,Bavois,1372,46.674777 6.569337,46.674777,6.569337
2532,2532,Move,Bavois,1372,46.674777 6.569337,46.674777,6.569337
2533,2533,Move,Bavois,1372,46.674777 6.569337,46.674777,6.569337
2534,2534,Move,Gruyères,1663,46.58243 7.078416,46.58243,7.078416
2535,2535,Move,Gruyères,1663,46.58243 7.078416,46.58243,7.078416
2536,2536,Move,Gruyères,1663,46.58243 7.078416,46.58243,7.078416
2537,2537,Move,Gruyères,1663,46.58243 7.078416,46.58243,7.078416
2538,2538,Move,St. Gallen,9016,47.45132 9.42016,47.45132,9.42016
2539,2539,Move,St. Gallen,9016,47.45132 9.42016,47.45132,9.42016
2540,2540,Move,Zürich,8005,47.388382 8.514358,47.388382,8.514358
2541,2541,Move,Bussigny VD,1030,46.549823 6.552096,46.549823,6.552096
2542,2542,Move,Sézegnin,1285,46.144767 6.007476,46.144767,6.007476
2543,2543,Move,Sézegnin,1285,46.144767 6.007476,46.144767,6.007476
2544,2544,Move,St. Blaise,2072,47.01354 6.98977,47.01354,6.98977
2545,2545,Move,St. Blaise,2072,47.01354 6.98977,47.01354,6.98977
2546,2546,Move,St. Blaise,2072,47.01354 6.98977,47.01354,6.98977
2547,2547,Move,Athenaz,1285,46.15514 6.003511,46.15514,6.003511
2548,2548,Move,Athenaz,1285,46.15514 6.003511,46.15514,6.003511
2549,2549,Move,Sempach,6204,47.144187 8.184216,47.144187,8.184216
2550,2550,Move,Sempach,6204,47.144187 8.184216,47.144187,8.184216
2551,2551,Move,Sempach,6204,47.144187 8.184216,47.144187,8.184216
2552,2552,Move,Sempach,6204,47.144187 8.184216,47.144187,8.184216
2553,2553,Move,Sempach,6204,47.144187 8.184216,47.144187,8.184216
2554,2554,Move,Allschwil,4123,47.55261 7.53957,47.55261,7.53957
2555,2555,Move,Langendorf,4513,47.218552 7.521976,47.218552,7.521976
2556,2556,Move,Langendorf,4513,47.218552 7.521976,47.218552,7.521976
2557,2557,Move,Neunkirch,8213,47.690742 8.501314,47.690742,8.501314
2558,2558,Move,Monteggio,6998,45.99097 8.816887,45.99097,8.816887
2559,2559,Move,Monteggio,6998,45.99097 8.816887,45.99097,8.816887
2560,2560,Move,Monteggio,6998,45.99097 8.816887,45.99097,8.816887
2561,2561,Move,Allschwil,4123,47.553755 7.554479,47.553755,7.554479
2562,2562,Move,Ziegelbrücke,8867,47.138261 9.050816,47.138261,9.050816
2563,2563,Move,1010,Lausanne,46.540441 6.651517,46.540441,6.651517
2564,2564,Move,1010,Lausanne,46.540441 6.651517,46.540441,6.651517
2565,2565,Move,Kriens,6010,47.01743 8.30015,47.01743,8.30015
2566,2566,Move,Kriens,6010,47.01743 8.30015,47.01743,8.30015
2567,2567,Move,Kriens,6010,47.01743 8.30015,47.01743,8.30015
2568,2568,Move,Kriens,6010,47.01743 8.30015,47.01743,8.30015
2569,2569,Move,Kriens,6010,47.01743 8.30015,47.01743,8.30015
2570,2570,Move,Kriens,6010,47.01743 8.30015,47.01743,8.30015
2571,2571,Move,Kriens,6010,47.01743 8.30015,47.01743,8.30015
2572,2572,Move,Kriens,6010,47.01743 8.30015,47.01743,8.30015
2573,2573,Move,Kriens,6010,47.01743 8.30015,47.01743,8.30015
2574,2574,Move,Kriens,6010,47.01743 8.30015,47.01743,8.30015
2575,2575,Move,Eich,6205,47.155836 8.15718,47.155836,8.15718
2576,2576,Move,Eich,6205,47.155836 8.15718,47.155836,8.15718
2577,2577,Move,Eich,6205,47.155836 8.15718,47.155836,8.15718
2578,2578,Move,Eich,6205,47.155836 8.15718,47.155836,8.15718
2579,2579,Move,Eich,6205,47.155836 8.15718,47.155836,8.15718
2580,2580,Move,Horw,6048,47.015715 8.303117,47.015715,8.303117
2581,2581,Move,Escholzmatt,6182,46.915472 7.936232,46.915472,7.936232
2582,2582,Move,Selzach,2545,47.206648 7.452125,47.206648,7.452125
2583,2583,Move,Selzach,2545,47.206648 7.452125,47.206648,7.452125
2584,2584,Move,Genève,1201,46.205696 6.140263,46.205696,6.140263
2585,2585,Move,Genève,1201,46.205696 6.140263,46.205696,6.140263
2586,2586,Move,Genève,1201,46.205696 6.140263,46.205696,6.140263
2587,2587,Move,Genève,1201,46.205696 6.140263,46.205696,6.140263
2588,2588,Move,Niederurnen,8867,47.137827 9.049753,47.137827,9.049753
2589,2589,Move,Niederurnen,8867,47.137827 9.049753,47.137827,9.049753
2590,2590,Move,Brugg,5200,47.481887 8.207792,47.481887,8.207792
2591,2591,Move,Noiraigue,2103,46.953742 6.724183,46.953742,6.724183
2592,2592,Move,Murten,3280,46.922495 7.113134,46.922495,7.113134
2593,2593,Move,Murten,3280,46.922495 7.113134,46.922495,7.113134
2594,2594,Move,Laufen,4242,47.420908 7.503054,47.420908,7.503054
2595,2595,Move,Laufen,4242,47.420908 7.503054,47.420908,7.503054
2596,2596,Move,Laufen,4242,47.420908 7.503054,47.420908,7.503054
2597,2597,Move,Versoix,1290,46.280807 6.166412,46.280807,6.166412
2598,2598,Move,Versoix,1290,46.280807 6.166412,46.280807,6.166412
2599,2599,Move,Hessigkofen,4577,47.142699 7.469025,47.142699,7.469025
2600,2600,Move,Courtelary,2608,47.175944 7.063278,47.175944,7.063278
2601,2601,Move,Fleurier,2114,46.90372 6.576673,46.90372,6.576673
2602,2602,Move,Murten,3280,46.922495 7.113134,46.922495,7.113134
2603,2603,Move,Lyss,3250,47.081947 7.296926,47.081947,7.296926
2604,2604,Move,Lyss,3250,47.081947 7.296926,47.081947,7.296926
2605,2605,Move,Lenk,3775,46.45461 7.4441,46.45461,7.4441
2606,2606,Move,Kriens,6010,47.034365 8.286833,47.034365,8.286833
2607,2607,Move,Kriens,6010,47.034365 8.286833,47.034365,8.286833
2608,2608,Move,Dietikon,8953,47.410157 8.398049,47.410157,8.398049
2609,2609,Move,Deitingen,4543,47.228489 7.621121,47.228489,7.621121
2610,2610,Move,Deitingen,4543,47.228489 7.621121,47.228489,7.621121
2611,2611,Move,Deitingen,4543,47.228489 7.621121,47.228489,7.621121
2612,2612,Move,Lenk,3775,46.454518 7.444273,46.454518,7.444273
2613,2613,Move,Zuchwil,4528,47.203444 7.573238,47.203444,7.573238
2614,2614,Move,Zuchwil,4528,47.203444 7.573238,47.203444,7.573238
2615,2615,Move,Zuchwil,4528,47.203444 7.573238,47.203444,7.573238
2616,2616,Move,Schönenwerd,5012,47.371296 7.998906,47.371296,7.998906
2617,2617,Move,Bossonnens,1615,46.527227 6.851713,46.527227,6.851713
2618,2618,Move,Willisau,6130,47.116097 7.988505,47.116097,7.988505
2619,2619,Move,Däniken,4658,47.353119 7.980177,47.353119,7.980177
2620,2620,Move,Däniken,4658,47.353119 7.980177,47.353119,7.980177
2621,2621,Move,Ardon,1957,46.197027 7.253799,46.197027,7.253799
2622,2622,Move,Ardon,1957,46.197027 7.253799,46.197027,7.253799
2623,2623,Move,Langenthal,4900,47.218071 7.770521,47.218071,7.770521
2624,2624,Move,Langenthal,4900,47.218071 7.770521,47.218071,7.770521
2625,2625,Move,Solothurn,4500,47.20873 7.540639,47.20873,7.540639
2626,2626,Move,Solothurn,4500,47.20873 7.540639,47.20873,7.540639
2627,2627,Move,Liebefeld,3097,46.93114 7.41979,46.93114,7.41979
2628,2628,Move,Liebefeld,3097,46.93114 7.41979,46.93114,7.41979
2629,2629,Move,Solothurn,4500,47.198804 7.541184,47.198804,7.541184
2630,2630,Move,Solothurn,4500,47.198804 7.541184,47.198804,7.541184
2631,2631,Move,Frenkendorf,4402,47.512511 7.719072,47.512511,7.719072
2632,2632,Move,Frenkendorf,4402,47.512511 7.719072,47.512511,7.719072
2633,2633,Move,Biel,2504,47.156015 7.282329,47.156015,7.282329
2634,2634,Move,Biel,2504,47.156015 7.282329,47.156015,7.282329
2635,2635,Move,Biel,2504,47.156015 7.282329,47.156015,7.282329
2636,2636,Move,Biel,2504,47.156015 7.282329,47.156015,7.282329
2637,2637,Move,Fribourg,1700,46.810574 7.177401,46.810574,7.177401
2638,2638,Move,Fribourg,1700,46.810574 7.177401,46.810574,7.177401
2639,2639,Move,Fribourg,1700,46.810574 7.177401,46.810574,7.177401
2640,2640,Move,Kölliken,5742,47.336122 8.026073,47.336122,8.026073
2641,2641,Move,Kölliken,5742,47.336122 8.026073,47.336122,8.026073
2642,2642,Move,Conthey,1964,46.21463 7.29284,46.21463,7.29284
2643,2643,Move,Muttenz,4132,47.535342 7.634217,47.535342,7.634217
2644,2644,Move,Muttenz,4132,47.535342 7.634217,47.535342,7.634217
2645,2645,Move,Lyss,3250,47.06747 7.319665,47.06747,7.319665
2646,2646,Move,Olten,4600,47.3501 7.895,47.3501,7.895
2647,2647,Move,Olten,4600,47.3501 7.895,47.3501,7.895
2648,2648,Move,Othmarsingen,5504,47.402428 8.207455,47.402428,8.207455
2649,2649,Move,Othmarsingen,5504,47.402428 8.207455,47.402428,8.207455
2650,2650,Move,Othmarsingen,5504,47.402528 8.207541,47.402528,8.207541
2651,2651,Move,Othmarsingen,5504,47.402452 8.207522,47.402452,8.207522
2652,2652,Move,Neuchâtel,2000,46.993594 6.927738,46.993594,6.927738
2653,2653,Move,Neuchâtel,2000,46.993594 6.927738,46.993594,6.927738
2654,2654,Move,Lüterkofen,4571,47.161669 7.508292,47.161669,7.508292
2655,2655,Move,Murten,3280,46.916676 7.110494,46.916676,7.110494
2656,2656,Move,Wünnewil-Flamatt,3184,46.875043 7.27974,46.875043,7.27974
2657,2657,Move,Sedrun,7188,46.680314 8.774255,46.680314,8.774255
2658,2658,Move,Sedrun,7188,46.680314 8.774255,46.680314,8.774255
2659,2659,Move,Pieterlen,2542,47.16885 7.3513,47.16885,7.3513
2660,2660,Move,Pieterlen,2542,47.16885 7.3513,47.16885,7.3513
2661,2661,Move,Pieterlen,2542,47.16885 7.3513,47.16885,7.3513
2662,2662,Move,Allschwil,4123,47.557827 7.544717,47.557827,7.544717
2663,2663,Move,Allschwil,4123,47.557827 7.544717,47.557827,7.544717
2664,2664,Move,Corminboeuf,1720,46.806926 7.101576,46.806926,7.101576
2665,2665,Move,Estavayer-le-Lac,1470,46.848615 6.85775,46.848615,6.85775
2666,2666,Move,Chevroux,1545,46.89321 6.902513,46.89321,6.902513
2667,2667,Move,Chevroux,1545,46.89321 6.902513,46.89321,6.902513
2668,2668,Move,Chevroux,1545,46.89321 6.902513,46.89321,6.902513
2669,2669,Move,Chevroux,1545,46.89321 6.902513,46.89321,6.902513
2670,2670,Move,Wetzikon,8620,47.326954 8.783852,47.326954,8.783852
2671,2671,Move,Wetzikon,8620,47.326954 8.783852,47.326954,8.783852
2672,2672,Move,Neuchâtel,2000,46.9893 6.9285,46.9893,6.9285
2673,2673,Move,Neuchâtel,2000,46.9893 6.9285,46.9893,6.9285
2674,2674,Move,Peseux NE,2034,46.9856 6.8877,46.9856,6.8877
2675,2675,Move,Dulliken,4657,47.349688 7.944326,47.349688,7.944326
2676,2676,Move,Dulliken,4657,47.349688 7.944326,47.349688,7.944326
2677,2677,Move,Aigle,1860,46.314834 6.937689,46.314834,6.937689
2678,2678,Move,Aigle,1860,46.314834 6.937689,46.314834,6.937689
2679,2679,Move,Olten,4600,47.35317 7.90526,47.35317,7.90526
2680,2680,Move,Olten,4600,47.35317 7.90526,47.35317,7.90526
2681,2681,Move,Stans,6370,46.974469 8.379304,46.974469,8.379304
2682,2682,Move,Stans,6370,46.974469 8.379304,46.974469,8.379304
2683,2683,Move,Avenches,1580,46.88319 7.045747,46.88319,7.045747
2684,2684,Move,Oberentfelden,5036,47.349172 8.036542,47.349172,8.036542
2685,2685,Move,Liebefeld,3097,46.93144 7.42002,46.93144,7.42002
2686,2686,Move,Liebefeld,3097,46.93144 7.42002,46.93144,7.42002
2687,2687,Move,Vernier,1219,46.219058 6.111061,46.219058,6.111061
2688,2688,Move,Olten,4600,47.34843 7.9111,47.34843,7.9111
2689,2689,Move,Olten,4600,47.34843 7.9111,47.34843,7.9111
2690,2690,Move,Lucens,1522,46.707746 6.841576,46.707746,6.841576
2691,2691,Move,Ecublens,1024,46.537698 6.553296,46.537698,6.553296
2692,2692,Move,Dübendorf,8600,47.40162 8.62248,47.40162,8.62248
2693,2693,Move,Dübendorf,8600,47.40162 8.62248,47.40162,8.62248
2694,2694,Move,Dübendorf,8600,47.40162 8.62248,47.40162,8.62248
2695,2695,Move,Buechen b. Staad SG,9422,47.47749 9.54313,47.47749,9.54313
2696,2696,Move,Buechen b. Staad SG,9422,47.47749 9.54313,47.47749,9.54313
2697,2697,Move,Corsier-sur-Vevey,1804,46.475761 6.852593,46.475761,6.852593
2698,2698,Move,Corsier-sur-Vevey,1804,46.475761 6.852593,46.475761,6.852593
2699,2699,Move,Genève,1215,46.224439 6.100978,46.224439,6.100978
2700,2700,Move,Sumiswald,3454,47.028957 7.744739,47.028957,7.744739
2701,2701,Move,Sumiswald,3454,47.028957 7.744739,47.028957,7.744739
2702,2702,Move,Altstätten,9450,47.36375 9.555458,47.36375,9.555458
2703,2703,Move,Altstätten,9450,47.36375 9.555458,47.36375,9.555458
2704,2704,Move,Altstätten,9450,47.36375 9.555458,47.36375,9.555458
2705,2705,Move,Staad SG,9422,47.48012 9.53425,47.48012,9.53425
2706,2706,Move,Yverdon-les-Bains,1400,46.773701 6.649475,46.773701,6.649475
2707,2707,Move,Yverdon-les-Bains,1400,46.773701 6.649475,46.773701,6.649475
2708,2708,Move,Val-de-Travers,2108,46.928934 6.636862,46.928934,6.636862
2709,2709,Move,Genève,1215,46.22441 6.100902,46.22441,6.100902
2710,2710,Move,Genève,1215,46.22441 6.100902,46.22441,6.100902
2711,2711,Move,Genève,1215,46.22441 6.100902,46.22441,6.100902
2712,2712,Move,Genève,1215,46.22441 6.100902,46.22441,6.100902
2713,2713,Move,Genève,1215,46.22441 6.100902,46.22441,6.100902
2714,2714,Move,Genève,1215,46.22441 6.100902,46.22441,6.100902
2715,2715,Move,Genève,1215,46.22441 6.100902,46.22441,6.100902
2716,2716,Move,Genève,1215,46.22441 6.100902,46.22441,6.100902
2717,2717,Move,Sumiswald,3455,47.025145 7.741078,47.025145,7.741078
2718,2718,Move,Binningen,4102,47.537648 7.573943,47.537648,7.573943
2719,2719,Move,Binningen,4102,47.537648 7.573943,47.537648,7.573943
2720,2720,Move,Binningen,4102,47.537648 7.573943,47.537648,7.573943
2721,2721,Move,Binningen,4102,47.537648 7.573943,47.537648,7.573943
2722,2722,Move,Genève,1215,46.224098 6.100777,46.224098,6.100777
2723,2723,Move,Genève,1215,46.224098 6.100777,46.224098,6.100777
2724,2724,Move,Genève,1215,46.224098 6.100777,46.224098,6.100777
2725,2725,Move,Genève,1215,46.224098 6.100777,46.224098,6.100777
2726,2726,Move,Birr,5242,47.429519 8.236032,47.429519,8.236032
2727,2727,Move,Birr,5242,47.429519 8.236032,47.429519,8.236032
2728,2728,Move,Birr,5242,47.429519 8.236032,47.429519,8.236032
2729,2729,Move,Birr,5242,47.429519 8.236032,47.429519,8.236032
2730,2730,Move,Wünnewil-Flamatt,3175,46.890355 7.31413,46.890355,7.31413
2731,2731,Move,Wünnewil-Flamatt,3175,46.890355 7.31413,46.890355,7.31413
2732,2732,Move,Olten,4600,47.350537 7.901594,47.350537,7.901594
2733,2733,Move,Olten,4600,47.350537 7.901594,47.350537,7.901594
2734,2734,Move,Biel-Benken,4105,47.507222 7.531718,47.507222,7.531718
2735,2735,Move,Biel-Benken,4105,47.507222 7.531718,47.507222,7.531718
2736,2736,Move,Bern,3006,46.955029 7.475692,46.955029,7.475692
2737,2737,Move,Lantsch/Lenz,7083,46.692158 9.558685,46.692158,9.558685
2738,2738,Move,Lantsch/Lenz,7083,46.692158 9.558685,46.692158,9.558685
